product_id,product,mail_class,fy,volume,revenue,attributable_cost,volume_variable_cost,product_specific_cost,rev_pc,attributable_cost_pc,cont_pc,cost_coverage,weight,weight_pc
4,Single Piece Cards,First Class,2020,486288009.0,177490722.0,178886872.754493,176757771.050406,,0.364991,0.367862,-0.002871,0.992195,3125250.0,0.102828
5,Total Single Piece Letters and Cards,First Class,2020,15182051112.0,8134971450.000001,5022095830.329598,4825669530.742041,,0.535828,0.330792,0.205037,1.619836,435548252.0,0.459014
8,Presort Letters,First Class,2020,34166801525.0,13452900205.0,4781006235.271055,4686781499.249397,,0.393742,0.139931,0.253811,2.813822,1948871618.0,0.912639
9,Presort Cards,First Class,2020,2079692138.0,546209020.0,204636174.345482,203790681.452897,,0.262639,0.098397,0.164242,2.669171,16994980.0,0.13075
10,Total Presort Letters and Cards,First Class,2020,36246493663.0,13999109225.0,4996051544.344611,4890572180.702293,,0.38622,0.137835,0.248384,2.802035,1965866598.0,0.867777
14,Flats,First Class,2020,1204654437.0,1544706341.0,1544558747.027386,1541269160.127164,,1.282282,1.282159,0.000123,1.000096,243145650.0,3.229416
101,Outbound Single Piece Mail International,First Class,2020,96830542.0,144529892.96,111792501.720102,111413833.010389,,1.492606,1.154517,0.33809,1.292841,6055433.9,1.000582
102,Inbound Single Piece Mail International,First Class,2020,219157985.0001,223171168.1301,254519621.330794,253662574.889772,,1.018312,1.161352,-0.14304,0.876833,81902979.49022,5.979466
262,Total First Class (incl International),Summary Other,2020,52949187739.0001,24151672642.0901,12189497639.403376,11622587279.47166,,0.456129,0.230211,0.225918,1.981351,2732518913.39022,0.825703
21,High Density and Saturation Letters,Marketing Mail,2020,6532835209.0,1100342659.0,584878471.118306,576175119.271932,,0.168433,0.089529,0.078904,1.881318,250998556.0,0.614737
22,High Density and Saturation Flats and Parcels,Marketing Mail,2020,10426612724.0,1861931729.0,1436979506.616322,1412165829.74739,,0.178575,0.137818,0.040756,1.295726,1682977743.0,2.582588
23,Carrier Route,Marketing Mail,2020,5047509099.0,1338237138.0,1394130919.065108,1384819699.681041,,0.265128,0.276202,-0.011074,0.959908,1036723171.0,3.286288
25,Letters,Marketing Mail,2020,38407623065.0,8139146390.0,4759463876.099099,4616225914.614041,,0.211915,0.12392,0.087995,1.710097,1876935988.0,0.781901
26,Flats,Marketing Mail,2020,3199130411.0,1342288931.0,2123754137.979322,2116298812.445739,,0.419579,0.663854,-0.244274,0.632036,800491098.0,4.003543
27,Parcels,Marketing Mail,2020,36714880.0,49705223.0,65009410.921328,64972850.122854,,1.353817,1.770656,-0.416839,0.764585,14708626.0,6.409881
24,Every Door Direct Mail Retail,Marketing Mail,2020,529699166.0,98719466.0,38394170.490731,37961455.627208,,0.186369,0.072483,0.113886,2.57121,67186862.0,2.029435
263,Total Marketing Mail (incl International),Summary Other,2020,64180124554.0,13959158452.0,10783180554.752003,10208619681.510206,,0.2175,0.168014,0.049485,1.294531,5730022044.000001,1.428485
31,In County,Periodicals,2020,469362640.0,50372359.0,99764286.765991,99732829.519034,,0.107321,0.212553,-0.105232,0.504914,107072830.0,3.649982
32,Outside County,Periodicals,2020,3536716373.0,968523444.0,1698155579.733675,1693971027.720652,,0.273848,0.48015,-0.206302,0.570338,1176309103.0,5.321588
264,Total Periodicals (incl International),Summary Other,2020,4006079013.0,1023837593.0,1798436839.063803,1793703857.239686,,0.255571,0.448927,-0.193356,0.569293,1283381933.0,5.125738
45,Alaska Bypass,Package Services,2020,1264377.0,32199210.0,21811056.929824,21811056.929824,,25.466463,17.250438,8.216025,1.476279,85149174.0,1077.516266
42,Bound Printed Matter Flats,Package Services,2020,211203914.0,161042165.0,128282547.371535,127231072.013339,,0.762496,0.607387,0.155109,1.255371,372924724.0,28.251349
43,Bound Printed Matter Parcels,Package Services,2020,260591474.0,288786660.0,307861818.307978,306309101.504729,,1.108197,1.181396,-0.073199,0.93804,499281749.0,30.655293
44,Media and Library Mail,Package Services,2020,97801436.0,349284192.0,440575356.277745,439096794.859995,,3.571361,4.504794,-0.933434,0.792791,202080009.0,33.059639
265,Total Package Services (incl International),Summary Other,2020,570861201.0,832289084.0,899399714.706392,894448025.307886,,1.457953,1.575514,-0.11756,0.925383,1159435656.0,32.496464
85,US Postal Service Mail,Other,2020,321763202.0,,,,,,,,,109243316.0,5.432234
86,Free Mail,Other,2020,25185948.0,,34753553.813086,34752322.775553,,,1.379879,-1.379879,,9960053.0,6.327371
136,International Negotiated Service Agreements,Other,2020,848784.0,139809903.45,23524038.170502,23482378.88781,,164.717883,27.714988,137.002895,5.943278,896695.67,16.903159
51,Certified Mail,Special Services,2020,168010627.0,598064370.0,485171949.853047,478744713.975861,,3.559682,2.887746,0.671936,1.232685,,
52,COD,Special Services,2020,292199.0,3462167.0,2973919.526028,2973827.855916,,11.848661,10.17772,1.670942,1.164176,,
54,Insurance,Special Services,2020,16824937.0,92743167.0,32207160.566731,32199232.502361,,5.512245,1.914251,3.597993,2.879582,,
55,Registered Mail,Special Services,2020,1152360.0,20584161.0,14481636.029017,14480821.143939,,17.862613,12.566937,5.295676,1.421397,,
58,Other Domestic Ancillary Services,Special Services,2020,1715373898.0,374475938.0,268229777.0493,264998611.332556,,,,,,,
142,Other Domestic NSA Ancillary Services,Special Services,2020,2102768.0,4993490.0,5187362.52698,5187362.52698,,,,,,,
109,Total International Ancillary Services,Special Services,2020,8932060.0,22563628.0,23668698.966361,23668698.966361,,2.526139,2.649859,-0.12372,0.953311,,
73,Money Orders,Special Services,2020,77069138.0,153274337.95,156947117.014093,152843558.927314,,1.98879,2.036446,-0.047656,0.976599,,
266,Total Special Services (incl International),Summary Other,2020,1989757987.0,1712867483.574895,1191637013.556166,1151886949.711388,,,,,,,
131,Priority Mail Express,Competitive,2020,24106340.0,696690253.0,280323715.796862,277428362.289774,,28.900706,11.62863,17.272076,2.485306,28810800.0,19.122472
141,First Class Package Service,Competitive,2020,1848139983.0,6227507535.000001,3907274457.56952,3876017253.279112,,3.369608,2.114166,1.255442,1.593824,696425324.0,6.0292
132,Priority Mail,Competitive,2020,1261551208.0,11528768710.000002,8283888056.776179,8107461779.077671,,9.138566,6.56643,2.572136,1.39171,3349316297.0,42.478704
255,Total Ground,Competitive,2020,3584008729.0,9195001856.0,4692607229.584807,4572848232.42168,,2.565563,1.309318,1.256245,1.959465,10572517041.0,47.198622
256,Competitive International Mail,Competitive,2020,412299240.620479,,,,,,,,,346123416.200255,13.43193
3,Single Piece Letters,First Class,2021,13484286832.0,7413046069.0,4959896055.774343,4791803432.341572,,0.549754,0.367828,0.181927,1.494597,401182149.0,0.476029
4,Single Piece Cards,First Class,2021,436372059.0,164183585.0,151502896.332821,150577959.903397,,0.376247,0.347187,0.029059,1.083699,2809870.0,0.103027
5,Total Single Piece Letters and Cards,First Class,2021,13920658891.0,7577229654.0,5127360014.852377,4942381392.24497,,0.544315,0.368327,0.175988,1.477803,403992019.0,0.464337
8,Presort Letters,First Class,2021,33344344610.0,13475924057.0,4812117559.293834,4721019393.635902,,0.404144,0.144316,0.259828,2.800415,1897005311.0,0.910262
9,Presort Cards,First Class,2021,2277582316.0,622470726.0,225728570.008365,224876146.691458,,0.273303,0.099109,0.174194,2.757607,18623477.0,0.13083
10,Total Presort Letters and Cards,First Class,2021,35621926926.0,14098394783.0,5049408865.71967,4945895540.327361,,0.395779,0.14175,0.254029,2.792088,1915628788.0,0.860427
14,Flats,First Class,2021,1176289720.0,1540435452.0,1560308749.886193,1556747169.301826,,1.309571,1.326466,-0.016895,0.987263,233126780.0,3.171012
101,Outbound Single Piece Mail International,First Class,2021,104602500.427,167125596.17,109434310.61188,109434310.61188,,1.597721,1.046192,0.551529,1.527177,6804940.5,1.040884
102,Inbound Single Piece Mail International,First Class,2021,81650470.0,60220733.19,49321590.973439,49321590.973439,,0.737543,0.604058,0.133485,1.220981,7882323.48,1.544598
262,Total First Class (incl International),Summary Other,2021,50905128507.427,23526084169.36,12146446412.389174,11603780003.459475,,0.462155,0.238609,0.223546,1.93687,2567434850.98,0.806971
21,High Density and Saturation Letters,Marketing Mail,2021,6531621360.0,1126334899.0,618794173.528117,612506152.501792,,0.172443,0.094738,0.077705,1.820209,236972417.0,0.580493
22,High Density and Saturation Flats and Parcels,Marketing Mail,2021,9994302799.0,1786765068.0,1427393008.808403,1407749003.238702,,0.178778,0.142821,0.035958,1.251768,1539013074.0,2.463825
23,Carrier Route,Marketing Mail,2021,5041577231.0,1362359695.0,1441598925.906996,1434620164.817634,,0.270225,0.285942,-0.015717,0.945034,1014260473.0,3.218867
25,Letters,Marketing Mail,2021,41221741215.0,8970815480.000002,5143469096.780577,4997077429.266221,,0.217623,0.124776,0.092848,1.744118,1992357732.0,0.773323
26,Flats,Marketing Mail,2021,2869265133.0,1239518315.0,2057825429.028427,2052302377.857957,,0.431999,0.717196,-0.285197,0.602344,708564515.0,3.951197
27,Parcels,Marketing Mail,2021,36216195.0,55409457.0,75783619.992839,75765139.492509,,1.529964,2.092534,-0.562571,0.731153,14350118.0,6.339757
24,Every Door Direct Mail Retail,Marketing Mail,2021,541716126.0,104181475.0,42040921.660107,41840733.501504,,0.192317,0.077607,0.114711,2.478097,68711090.0,2.029435
263,Total Marketing Mail (incl International),Summary Other,2021,66236440059.00001,14644936012.0,11219908821.042915,10621861000.67632,,0.221101,0.169392,0.051709,1.305263,5574229418.999999,1.346505
31,In County,Periodicals,2021,447172286.0,48123061.0,108058915.562493,108028703.47571,,0.107616,0.241649,-0.134033,0.445341,98099494.0,3.510038
32,Outside County,Periodicals,2021,3231852541.0,891049629.0,1661410013.046026,1657906457.953555,,0.275709,0.514074,-0.238365,0.536321,1061692695.0,5.256144
264,Total Periodicals (incl International),Summary Other,2021,3679024827.0,942284441.0,1769934283.521913,1765935161.429265,,0.256123,0.481088,-0.224964,0.532384,1159792189.0,5.043911
45,Alaska Bypass,Package Services,2021,1335863.0,34868281.0,26873761.876249,26873761.876249,,26.101689,20.117154,5.984535,1.297484,90000152.0,1077.956671
42,Bound Printed Matter Flats,Package Services,2021,181487185.0,139684364.0,119442371.531019,118580299.62586,,0.769665,0.658131,0.111534,1.169471,329221349.0,29.024317
43,Bound Printed Matter Parcels,Package Services,2021,227241668.0,259335275.0,274817390.503973,273594987.17481,,1.141231,1.209362,-0.068131,0.943664,425932656.0,29.989757
44,Media and Library Mail,Package Services,2021,107259661.0,399642320.0,474100600.572985,472565468.918312,,3.725933,4.42012,-0.694187,0.842948,222954366.0,33.258262
265,Total Package Services (incl International),Summary Other,2021,517324377.0,834753854.0,895944963.175031,891614517.59523,,1.613599,1.731882,-0.118284,0.931702,1068108523.0,33.034856
85,US Postal Service Mail,Other,2021,281853862.0,,,,,,,,,97627292.0,5.542009
86,Free Mail,Other,2021,19909077.0,,29528214.549913,29527298.966357,,,1.483153,-1.483153,,8737144.0,7.021637
51,Certified Mail,Special Services,2021,156411803.0,569045898.0,491731623.024691,484249417.112031,,3.638126,3.143827,0.494299,1.157229,,
52,COD,Special Services,2021,268247.0,3475727.0,2392261.172468,2392116.208275,,12.957189,8.918128,4.03906,1.452904,,
54,Insurance,Special Services,2021,17396613.0,105255510.0,27462200.21569,27449004.113479,,6.050345,1.578595,4.47175,3.832741,,
55,Registered Mail,Special Services,2021,1187172.0,22285757.0,17205367.286639,17203941.798732,,18.772138,14.492733,4.279405,1.295279,,
58,Other Domestic Ancillary Services,Special Services,2021,151314371.0,383789551.0,271694402.181566,268520141.287257,,,,,,,
142,Other Domestic NSA Ancillary Services,Special Services,2021,941643.0,2328277.0,2627093.517844,2627093.517844,,,,,,,
109,Total International Ancillary Services,Special Services,2021,944562.0,9152768.2481,7094758.388671,7094758.388671,,9.68996,7.511162,2.178798,1.290075,,
73,Money Orders,Special Services,2021,71483072.0,147252684.06,166429435.77782,161761629.885451,,2.059966,2.328236,-0.26827,0.884775,,
266,Total Special Services (incl International),Summary Other,2021,399947483.0,1685847885.628958,1195907779.057597,1152873579.129486,,,,,,,
131,Priority Mail Express,Competitive,2021,28722113.0,819970591.0,311662363.619254,307881395.15586,,28.548408,10.850955,17.697452,2.630958,33769890.0,18.811925
141,First Class Package Service,Competitive,2021,2056423554.0,7388096046.000001,4614163026.298384,4567186228.7685,,3.592692,2.24378,1.348911,1.601178,786696949.0,6.120894
132,Priority Mail,Competitive,2021,1394267867.0,13211669429.0,9005539710.449242,8792972762.721428,,9.475704,6.458974,3.01673,1.46706,3637212428.0,41.739038
255,Total Ground,Competitive,2021,3545729239.0,9708549014.0,4791421046.222164,4673096348.257053,,2.738097,1.351322,1.386775,2.026236,9144952684.0,41.266333
256,Competitive International Mail,Competitive,2021,230364918.154363,,,,,,,,,297848444.417716,20.68707
3,Single Piece Letters,First Class,2022,12405736057.0,7140751274.0,4614268069.20728,4462650770.616925,,0.575601,0.371946,0.203654,1.547537,369759594.0,0.476889
4,Single Piece Cards,First Class,2022,411879376.0,174525416.0,146740833.276274,145026564.962081,,0.423729,0.356271,0.067458,1.189345,2656218.0,0.103184
5,Total Single Piece Letters and Cards,First Class,2022,12817615433.0,7315276690.000001,4775454947.370312,4607677335.579006,,0.570721,0.37257,0.198151,1.531849,372415812.0,0.46488
8,Presort Letters,First Class,2022,32170064705.0,14115186424.000002,4606861013.975394,4516625266.754777,,0.438768,0.143203,0.295564,3.063949,1847977287.0,0.919104
9,Presort Cards,First Class,2022,2822236354.0,891602321.0,281846198.3056,279882887.799042,,0.315921,0.099866,0.216054,3.163436,23087724.0,0.13089
10,Total Presort Letters and Cards,First Class,2022,34992301059.0,15006788745.000002,4901521321.34701,4796508154.55382,,0.42886,0.140074,0.288785,3.061659,1871065011.0,0.855532
14,Flats,First Class,2022,1091016219.0,1587410114.0,1461957687.029263,1458932380.393823,,1.454983,1.339996,0.114987,1.085811,223657002.0,3.279981
101,Outbound Single Piece Mail International,First Class,2022,111124760.2298,186905406.35,109247471.603899,109247471.603899,,1.681942,0.983106,0.698836,1.710844,6963718.06,1.002652
102,Inbound Single Piece Mail International,First Class,2022,78060262.0,58025491.84,45362730.503991,45362730.503991,,0.743342,0.581124,0.162218,1.279145,7381671.01,1.51302
262,Total First Class (incl International),Summary Other,2022,49090117733.2298,24195789223.19,11512491198.553629,11017728072.63454,,0.492885,0.234517,0.258368,2.101699,2481483214.07,0.808793
21,High Density and Saturation Letters,Marketing Mail,2022,6044840740.0,1130006940.0,569481076.964343,563631346.708311,,0.186937,0.094209,0.092728,1.984275,233192683.0,0.617234
22,High Density and Saturation Flats and Parcels,Marketing Mail,2022,9440570824.0,1788178050.0,1351755934.879997,1331998983.712623,,0.189414,0.143186,0.046228,1.322856,1406846958.0,2.384342
23,Carrier Route,Marketing Mail,2022,4718228310.0,1433222094.0,1443430196.493862,1436499571.228372,,0.303763,0.305926,-0.002164,0.992928,979200215.0,3.320569
25,Letters,Marketing Mail,2022,43682479848.0,10226743069.0,5356276442.040499,5191002998.702104,,0.234115,0.122618,0.111497,1.909301,2076244140.0,0.760486
26,Flats,Marketing Mail,2022,2693530387.0,1296116124.0,1945795752.785968,1940851741.098674,,0.481196,0.722396,-0.2412,0.666111,667311307.0,3.963936
27,Parcels,Marketing Mail,2022,29415130.0,52466008.0,60001806.00893,59987668.350469,,1.78364,2.039828,-0.256188,0.874407,12708882.0,6.912841
24,Every Door Direct Mail Retail,Marketing Mail,2022,512153287.0,100795808.0,38573893.344459,38364992.357102,,0.196808,0.075317,0.121491,2.613058,64961348.0,2.029435
263,Total Marketing Mail (incl International),Summary Other,2022,67121218525.99999,16048943651.0,11187493969.076426,10562337302.157656,,0.239104,0.166676,0.072428,1.434543,5440465533.000001,1.296869
31,In County,Periodicals,2022,434754069.0,50809014.0,104713496.099464,104683184.440369,,0.116868,0.240857,-0.123988,0.485219,94613623.0,3.48201
32,Outside County,Periodicals,2022,2965609879.0,903693600.0,1465618776.577312,1462565981.564346,,0.304724,0.494205,-0.18948,0.616595,960618560.0,5.18271
264,Total Periodicals (incl International),Summary Other,2022,3400363948.0,954652882.0,1570771515.478502,1567249166.004715,,0.28075,0.461942,-0.181192,0.607761,1055232183.0,4.965267
45,Alaska Bypass,Package Services,2022,1339799.0,38536603.0,28339292.868212,28339292.868212,,28.762973,21.151899,7.611075,1.359829,90337370.0,1078.816987
42,Bound Printed Matter Flats,Package Services,2022,137776384.0,119148499.0,95852419.230933,95688129.057542,,0.864796,0.69571,0.169086,1.243041,210988481.0,24.502136
43,Bound Printed Matter Parcels,Package Services,2022,241140353.0,297556560.0,274582948.118515,274054413.540331,,1.233956,1.138685,0.095271,1.083667,495645071.0,32.886744
44,Media and Library Mail,Package Services,2022,94975449.0,402263690.0,440899142.638399,440004633.126994,,4.235449,4.642243,-0.406794,0.912371,200267132.0,33.73792
265,Total Package Services (incl International),Summary Other,2022,475231985.0,857969262.0,840302324.183896,838086468.59308,,1.805369,1.768194,0.037175,1.021025,997238054.0,33.574779
85,US Postal Service Mail,Other,2022,266430637.0,,,,,,,,,78352581.0,4.70532
86,Free Mail,Other,2022,18286702.0,,27140703.89791,27139958.855918,,,1.484177,-1.484177,,7071979.0,6.187647
136,International Negotiated Service Agreements,Other,2022,0.0,,,,,,,,,0.0,0.0
51,Certified Mail,Special Services,2022,170035176.0,652869225.0,478819495.736798,472406630.849214,,3.839613,2.816003,1.02361,1.363498,,
52,COD,Special Services,2022,295010.0,4499570.0,4347729.760345,4347503.366613,,15.252263,14.737567,0.514695,1.034924,,
54,Insurance,Special Services,2022,12673936.0,87639684.0,23413097.874515,23409271.655043,,6.914954,1.847342,5.067612,3.74319,,
55,Registered Mail,Special Services,2022,1128100.0,22686290.0,16320662.95909,16232481.683177,,20.110176,14.46739,5.642786,1.390035,,
58,Other Domestic Ancillary Services,Special Services,2022,155945837.0,465684754.0,268455544.594464,265460756.473123,,,,,,,
142,Other Domestic NSA Ancillary Services,Special Services,2022,1441985.0,3787140.0,3678390.92886,3678390.92886,,,,,,,
109,Total International Ancillary Services,Special Services,2022,791965.0,8746761.03,4268038.687591,4268038.687591,,11.044378,5.389176,5.655202,2.049363,,
73,Money Orders,Special Services,2022,66375091.0,172178756.01,173651571.722467,164098780.282744,,2.594027,2.616216,-0.022189,0.991519,,
266,Total Special Services (incl International),Summary Other,2022,408687100.0,1882619353.601707,1165972034.572804,1122085241.723206,,,,,,,
131,Priority Mail Express,Competitive,2022,27291668.0,770334386.0,303761558.364522,299035364.213505,,28.225991,11.130194,17.095797,2.535984,28271980.0,16.574717
141,First Class Package Service,Competitive,2022,1960387857.0,7809356972.0,4625400333.790282,4586576988.764934,,3.983578,2.359431,1.624146,1.688363,749222602.0,6.114893
132,Priority Mail,Competitive,2022,1184348041.0,11957884043.999998,8742128940.974703,8530737046.285023,,10.096596,7.381385,2.715211,1.367846,3141581396.0,42.441327
255,Total Ground,Competitive,2022,3553355569.0,9865000547.000002,5024150781.1779,4896696024.233425,,2.776249,1.413917,1.362332,1.963516,8555752432.0,38.524723
256,Competitive International Mail,Competitive,2022,165623043.409261,,,,,,,,,234673790.512137,22.670642
3,Single Piece Letters,First Class,2023,11415317777.0,7104243074.0,4489402822.74359,4337723135.385064,,0.622343,0.393279,0.229064,1.582447,338598137.0,0.474588
4,Single Piece Cards,First Class,2023,369539186.0,179550423.0,140873249.2055,139996442.434252,,0.485877,0.381213,0.104663,1.274553,2390901.0,0.103519
5,Total Single Piece Letters and Cards,First Class,2023,11784856963.0,7283793497.0,4644539759.568394,4477719577.819316,,0.618064,0.394111,0.223953,1.568249,340989038.0,0.462952
8,Presort Letters,First Class,2023,30811256327.0,14699590890.000002,4962316533.688286,4857832925.224512,,0.477085,0.161055,0.31603,2.962244,1798112383.0,0.933743
9,Presort Cards,First Class,2023,2437821429.0,855649970.0,279355344.836884,278007418.566777,,0.35099,0.114592,0.236397,3.062945,19941124.0,0.130878
10,Total Presort Letters and Cards,First Class,2023,33249077756.0,15555240860.000002,5256633168.856064,5135840343.791289,,0.46784,0.158099,0.309741,2.959164,1818053507.0,0.874877
14,Flats,First Class,2023,973029960.0,1637338283.0,1445105990.670239,1442028073.762504,,1.682721,1.485161,0.197561,1.133023,202990573.0,3.337872
101,Outbound Single Piece Mail International,First Class,2023,99085190.3186,179110673.19,105273369.964224,105273369.964224,,1.807643,1.062453,0.74519,1.701386,6249565.09,1.009162
102,Inbound Single Piece Mail International,First Class,2023,71672944.0,52260376.93,40510244.244726,40510244.244726,,0.729151,0.56521,0.163941,1.290053,6792585.88,1.516351
262,Total First Class (incl International),Summary Other,2023,46177722813.3186,24807201218.12,11745003858.872877,11201371609.582058,,0.537211,0.254344,0.282868,2.112149,2375075268.97,0.822934
21,High Density and Saturation Letters,Marketing Mail,2023,5601822962.0,1141225204.0,618290023.611192,611906455.359808,,0.203724,0.110373,0.093351,1.845777,219041997.0,0.625631
22,High Density and Saturation Flats and Parcels,Marketing Mail,2023,8887072636.0,1778423118.0,1452084699.046342,1429204988.974409,,0.200113,0.163393,0.036721,1.224738,1221172176.0,2.198559
23,Carrier Route,Marketing Mail,2023,4024762705.0,1334403026.0,1353584087.843194,1347667070.565703,,0.331548,0.336314,-0.004766,0.985829,808537932.0,3.214253
25,Letters,Marketing Mail,2023,38126465518.0,9493448634.0,5280529605.260912,5108016762.783767,,0.248999,0.1385,0.110499,1.797821,1779439899.0,0.746753
26,Flats,Marketing Mail,2023,2227824605.0,1204305345.0,1867657728.968266,1863115966.658041,,0.540575,0.838332,-0.297758,0.644821,555250889.0,3.987753
27,Parcels,Marketing Mail,2023,25410558.0,58735093.0,49151092.042012,49138090.738208,,2.311444,1.934278,0.377166,1.194991,11582701.0,7.293158
24,Every Door Direct Mail Retail,Marketing Mail,2023,555570434.0,105787293.0,49360569.769189,49082715.664672,,0.190412,0.088847,0.101565,2.143154,70468364.0,2.029435
263,Total Marketing Mail (incl International),Summary Other,2023,59448929418.0,15139808911.0,11106121252.982286,10458132050.744608,,0.254669,0.186818,0.067851,1.363195,4665493958.0,1.255664
31,In County,Periodicals,2023,451825360.0,59684337.0,105303497.384985,105267695.633117,,0.132096,0.233062,-0.100966,0.566784,95952621.0,3.397866
32,Outside County,Periodicals,2023,2541109238.0,858220142.0,1430663579.071204,1428099021.681784,,0.337734,0.563008,-0.225273,0.599876,787252665.0,4.956907
264,Total Periodicals (incl International),Summary Other,2023,2992934598.0,922677264.0,1536396405.355686,1533366717.314901,,0.308285,0.513341,-0.205056,0.600546,883205286.0,4.721548
45,Alaska Bypass,Package Services,2023,1252523.0,39063907.0,32538396.622098,32538396.622098,,31.188175,25.978283,5.209893,1.200548,84421719.0,1078.421318
42,Bound Printed Matter Flats,Package Services,2023,114867897.0,107564266.0,94892158.349911,94521801.78343,,0.936417,0.826098,0.110319,1.133542,152276123.0,21.210608
43,Bound Printed Matter Parcels,Package Services,2023,226433063.0,317026315.0,266905573.506546,266034410.623749,,1.400088,1.178739,0.221349,1.187785,483228376.0,34.145429
44,Media and Library Mail,Package Services,2023,92257876.0,429032047.0,478187337.693516,477082152.381741,,4.650357,5.18316,-0.532803,0.897205,188476886.0,32.686967
265,Total Package Services (incl International),Summary Other,2023,434811359.0,893602593.0,873142885.364346,870176761.411018,,2.05515,2.008096,0.047054,1.023432,908403104.0,33.427024
85,US Postal Service Mail,Other,2023,376074513.0,,,,,,,,,63570656.0,2.704598
86,Free Mail,Other,2023,19702720.0,,30932637.211796,30931985.928157,,,1.569968,-1.569968,,7555315.0,6.135449
51,Certified Mail,Special Services,2023,156069566.0,652431907.0,454777737.159775,449102843.82927,,4.180392,2.913942,1.266449,1.434617,,
52,COD,Special Services,2023,282874.0,4416901.0,3915038.147007,3914886.317236,,15.614376,13.840219,1.774157,1.128188,,
54,Insurance,Special Services,2023,7959621.0,68877203.0,24772866.122837,24765336.144893,,8.653327,3.112317,5.54101,2.780349,,
55,Registered Mail,Special Services,2023,930791.0,21027328.0,16796184.95602,16794669.06639,,22.590816,18.045066,4.54575,1.251911,,
58,Other Domestic Ancillary Services,Special Services,2023,143911274.0,393284330.0,277343448.946834,274410329.903118,,,,,,,
142,Other Domestic NSA Ancillary Services,Special Services,2023,1944348.0,5047996.0,4890643.995772,4890643.995772,,,,,,,
109,Total International Ancillary Services,Special Services,2023,794010.0,8822439.0,4777480.529761,4777480.529761,,11.111244,6.016902,5.094342,1.846672,,
73,Money Orders,Special Services,2023,63337551.0,220430400.03,165619814.049159,159537112.464288,,3.480248,2.614876,0.865373,1.330942,,
266,Total Special Services (incl International),Summary Other,2023,375230035.0,1912595276.83,1150174287.333375,1111469949.700484,,,,,,,
131,Priority Mail Express,Competitive,2023,24032345.0,713929891.0,311405371.35644,305857999.63414,,29.707042,12.957761,16.749282,2.292606,23994446.0,15.974768
141,First Class Package Service,Competitive,2023,1363415260.0,5845145114.999999,3540895069.269048,3501338186.063795,,4.287135,2.597077,1.690057,1.650754,533586159.0,6.26176
132,Priority Mail,Competitive,2023,1057980699.0,10806646669.999998,8124904816.212841,7964055721.838576,,10.214408,7.679634,2.534774,1.330064,2799285710.0,42.334016
255,Total Ground,Competitive,2023,4155186169.0,13322272863.0,7142702090.865916,6957974640.195555,,3.20618,1.718985,1.487195,1.865159,9207305057.0,35.453738
256,Competitive International Mail,Competitive,2023,150441476.341449,,,,,,,,,215946461.080099,22.966694
103,First Class Fees,First Class,2008,,185532785.0,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2008,,96438981.0,,,,,,,,,
105,Periodicals Fees,Periodicals,2008,,17867079.0,,,,,,,,,
106,Package Services Fees,Package Services,2008,,4228629.0,,,,,,,,,
254,Total Competitive Mail and Services (Incl International),Summary,2008,,8434527474.194956,6602138202.971045,6568395554.918715,33742648.05233,,,,,,
113,Transit Revenue,Other,2008,,1246120.29,,,,,,,,,
116,Investment Income,Other,2008,,35558000.0,,,,,,,,,
118,Institutional Costs,Other,2008,,,32218768282.981472,,,,,,,,
103,First Class Fees,First Class,2009,,166761263.0,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2009,,88418651.0,,,,,,,,,
105,Periodicals Fees,Periodicals,2009,,15443222.0,,,,,,,,,
106,Package Services Fees,Package Services,2009,,3976928.0,,,,,,,,,
56,Stamped Envelopes,Special Services,2009,,16543434.0,4957754.960542,4957754.960542,,,,,,,
57,Stamped Cards,Special Services,2009,,678953.0,1071572.299709,1071572.299709,,,,,,,
108,Total Domestic Ancillary Services,Special Services,2009,,1685054188.0,1359266730.224979,1359176730.224979,90000.0,,,,,,
74,Post Office Box Service,Special Services,2009,,817075478.0,632255370.45047,631003122.34047,1252248.11,,,,,,
62,Caller Service,Special Services,2009,,94821754.0,34127075.312139,34127075.312139,,,,,,,
61,Address Management Services,Special Services,2009,,33971.0,35008.54,35008.54,,,,,,,
129,Confirm,Special Services,2009,,2384350.0,2950777.0,213427.0,2737350.0,,,,,,
130,Change of Address Credit Card Authentication,Special Services,2009,,9082000.0,1290000.0,1290000.0,,,,,,,
113,Transit Revenue,Other,2009,,76015.0,,,,,,,,,
116,Investment Income,Other,2009,,24393589.0,,,,,,,,,
118,Institutional Costs,Other,2009,,,28906834000.0,,,,,,,,
103,First Class Fees,First Class,2010,,154048906.0,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2010,,77443755.0,,,,,,,,,
105,Periodicals Fees,Periodicals,2010,,12419554.0,,,,,,,,,
106,Package Services Fees,Package Services,2010,,2797598.0,,,,,,,,,
56,Stamped Envelopes,Special Services,2010,,14028517.0,3717385.690583,3717385.690583,,,,,,,
57,Stamped Cards,Special Services,2010,,879068.0,645919.665093,645919.665093,,,,,,,
108,Total Domestic Ancillary Services,Special Services,2010,,1754307160.0,1282599637.855225,1282599637.855225,,,,,,,
61,Address Management Services,Special Services,2010,,85801133.0,21628504.425646,-1244986.574354,22873491.0,,,,,,
