product_id,product,mail_class,fy,volume,revenue,attributable_cost,volume_variable_cost,product_specific_cost,rev_pc,attributable_cost_pc,cont_pc,cost_coverage,weight,weight_pc,contribution
32,Outside County,Periodicals,2018,4482995667.0,1214408186.0,1806347131.0,1800815122.0,,0.27089212,0.40293305,-0.13204094,0.67230056,1609962890.0,0.35912658,-591938944.8113389
264,Total Periodicals (incl International),Summary Other,2018,4993329271.0,1276700430.0,1890228738.0,1884032058.0,,0.2556812,0.37855079,-0.12286959,0.67542113,1744287752.0,0.3493236,-613528308.0108609
45,Alaska Bypass,Package Services,2018,1257684.0,32909513.0,18720162.0,18720162.0,,26.1667581,14.88463085,11.28212725,1.75797159,84644031.0,67.30150896,14189350.934554
42,Bound Printed Matter Flats,Package Services,2018,265404323.0,197673177.0,133028843.0,131610404.0,,0.74480014,0.50123088,0.24356926,1.48594224,439122341.0,1.65454103,64644333.751782
43,Bound Printed Matter Parcels,Package Services,2018,294799626.0,318253600.0,292401860.0,290503606.0,,1.07955904,0.99186645,0.08769258,1.08841168,637854547.0,2.16368845,25851740.14491498
44,Media and Library Mail,Package Services,2018,78963652.0,276315895.0,360415444.0,359116921.0,,3.49927958,4.56432086,-1.06504128,0.76665942,179886434.0,2.27809162,-84099548.71977001
265,Total Package Services (incl International),Summary Other,2018,640425285.0,827906693.0,805490848.0,799951094.0,,1.29274517,1.25774367,0.0350015,1.0278288,1341507353.0,2.09471329,22415844.79014802
85,US Postal Service Mail,Other,2018,290423046.0,,,,,,,,,113123144.0,0.3895116,
86,Free Mail,Other,2018,42114520.0,,34079116.0,34077265.0,,,0.80920111,,,14826426.0,0.35205022,
136,International Negotiated Service Agreements,Other,2018,178219705.0,419577786.0,258084261.0,257692362.0,,2.3542727,1.44812416,0.90614853,1.62573953,102920583.36,0.57749273,161493524.45280698
51,Certified Mail,Special Services,2018,178689322.0,613642014.0,529953572.0,521766375.0,,3.43412806,2.96578198,0.46834607,1.15791655,,,83688442.34237498
52,COD,Special Services,2018,359776.0,3973813.0,2864904.0,2864748.0,,11.04524204,7.96302079,3.08222125,1.38706684,,,1108909.233815
54,Insurance,Special Services,2018,17618863.0,79139587.0,48467139.0,48452403.0,,4.49175336,2.75086643,1.74088693,1.6328504,,,30672448.253873
55,Registered Mail,Special Services,2018,1831596.0,29137084.0,18130369.0,18128512.0,,15.90802994,9.89867264,6.0093573,1.60708718,,,11006714.785629
58,Other Domestic Ancillary Services,Special Services,2018,5506624478.0,401654490.0,229704893.0,227454456.0,,0.07294024,0.04171428,0.03122595,1.74856741,,,171949597.435781
109,Total International Ancillary Services,Special Services,2018,25517952.0,47077210.0,40989146.0,40989146.0,,1.84486631,1.60628667,0.23857964,1.14852868,,,6088063.822301
73,Money Orders,Special Services,2018,83389891.0,158539871.0,146672370.0,143048784.0,,1.90118813,1.75887471,0.14231343,1.08091163,,,11867501.008946
266,Total Special Services (incl International),Summary Other,2018,5814031878.0,1758567691.0,1342895151.0,1302616461.0,,0.30246956,0.23097485,0.07149471,1.30953462,,,415672539.8827269
131,Priority Mail Express,Competitive,2018,28211020.0,751368028.0,314842839.0,308864820.0,,26.63384833,11.16027848,15.47356986,2.386486,30287466.0,1.07360407,436525188.70083094
141,First Class Package Service,Competitive,2018,1274600272.0,3870555057.0,2692313229.0,2674861626.0,,3.03668149,2.11228044,0.92440105,1.43763178,491352120.0,0.38549507,1178241828.263104
132,Priority Mail,Competitive,2018,1074469798.0,9103194110.0,6983457082.0,6820617360.0,,8.47226616,6.49944474,1.97282142,1.30353692,2698953850.0,2.51189364,2119737028.1360474
255,Total Ground,Competitive,2018,3099460868.0,6911667938.0,3725297412.0,3655855576.0,,2.22995812,1.20191787,1.02804025,1.85533319,7512701188.0,2.42387354,3186370525.897187
256,Competitive International Mail,Competitive,2018,186524169.0,1542966492.0,1024584122.0,995111513.0,,8.27220678,5.4930368,2.77916998,1.50594418,252248842.95884,1.35236546,518382369.13401294
3,Single Piece Letters,First Class,2019,15953934124.0,8284782980.0,5272692042.0,5095168229.0,,0.51929404,0.33049479,0.18879926,1.57126244,467046617.0,0.0292747,3012090937.541667
4,Single Piece Cards,First Class,2019,563453161.0,203989459.0,186717584.0,185725854.0,,0.36203446,0.33138084,0.03065361,1.09250267,3617815.0,0.00642079,17271874.86736399
5,Total Single Piece Letters and Cards,First Class,2019,16517387285.0,8488772439.0,5477495096.0,5280894083.0,,0.51392949,0.33161995,0.18230954,1.54975446,470664432.0,0.02849509,3011277343.132453
8,Presort Letters,First Class,2019,35207141695.0,13689503503.0,4678105178.0,4608229869.0,,0.38882746,0.13287376,0.2559537,2.92629237,2032375862.0,0.05772624,9011398325.302769
9,Presort Cards,First Class,2019,1923399347.0,502517829.0,173313052.0,172735057.0,,0.26126547,0.09010768,0.17115779,2.89948058,15712795.0,0.00816928,329204777.025801
10,Total Presort Letters and Cards,First Class,2019,37130541042.0,14192021332.0,4858557323.0,4780964927.0,,0.38221962,0.1308507,0.25136892,2.9210361,2048088657.0,0.05515914,9333464009.204157
14,Flats,First Class,2019,1295348210.0,1648854159.0,1515960614.0,1512902346.0,,1.27290419,1.17031127,0.10259291,1.08766293,261491775.0,0.20186987,132893545.20813487
101,Outbound Single Piece Mail International,First Class,2019,126051550.0,184406108.0,126598427.0,126097128.0,,1.46294201,1.00433852,0.45860349,1.45662242,7766339.84,0.06161241,57807680.55407499
102,Inbound Single Piece Mail International,First Class,2019,560456692.0,598242301.0,762198565.0,759969661.0,,1.06741932,1.35995979,-0.29254047,0.78489035,235896907.84,0.42090122,-163956264.33888996
262,Total First Class (incl International),Summary Other,2019,55629784779.0,25216928144.0,12978411416.0,12460828144.0,,0.45329904,0.23329969,0.21999935,1.94299035,3023908111.68,0.05435772,12238516728.269396
21,High Density and Saturation Letters,Marketing Mail,2019,7253646830.0,1195696556.0,585723231.0,580063786.0,,0.16484075,0.08074879,0.08409195,2.04140197,292005581.0,0.04025638,609973325.176525
22,High Density and Saturation Flats and Parcels,Marketing Mail,2019,11606927581.0,2065767859.0,1498703134.0,1471011116.0,,0.17797715,0.12912143,0.04885571,1.37837028,2034703542.0,0.17530079,567064724.678859
23,Carrier Route,Marketing Mail,2019,6358867133.0,1668959522.0,1673265828.0,1663159708.0,,0.26246177,0.26313898,-0.00067721,0.99742641,1304413949.0,0.20513307,-4306306.15284204
25,Letters,Marketing Mail,2019,45966176105.0,9713346199.0,5124154398.0,4996272602.0,,0.21131508,0.11147663,0.09983845,1.89559983,2242029882.0,0.04877564,4589191801.49793
26,Flats,Marketing Mail,2019,3818182160.0,1560533001.0,2306583185.0,2300375369.0,,0.40871099,0.60410507,-0.19539408,0.67655613,961508552.0,0.25182365,-746050183.9965439
27,Parcels,Marketing Mail,2019,36861418.0,48292559.0,84911737.0,84894802.0,,1.31011127,2.30353964,-0.99342837,0.56873832,14851938.0,0.40291282,-36619178.408178
24,Every Door Direct Mail Retail,Marketing Mail,2019,649385917.0,119484869.0,46159571.0,45948293.0,,0.1839967,0.07108188,0.11291483,2.58851774,82367890.0,0.12683966,73325297.76063201
263,Total Marketing Mail (incl International),Summary Other,2019,75690047144.0,16407116594.0,11797942146.0,11141725675.0,,0.21676716,0.15587178,0.06089538,1.39067614,6931881334.0,0.09158247,4609174447.955189
31,In County,Periodicals,2019,499312970.0,55511867.0,96273620.0,96238549.0,,0.1111765,0.19281218,-0.08163568,0.57660517,127964363.0,0.25628087,-40761753.494038
32,Outside County,Periodicals,2019,4135305166.0,1132246208.0,1768644769.0,1763949987.0,,0.27379992,0.42769389,-0.15389398,0.64017729,1444298153.0,0.34926036,-636398560.8133659
264,Total Periodicals (incl International),Summary Other,2019,4634618136.0,1194076938.0,1865530120.0,1860188535.0,,0.257643,0.40252078,-0.14487778,0.64007379,1572262516.0,0.33924316,-671453182.4750631
45,Alaska Bypass,Package Services,2019,1273738.0,31731436.0,20360637.0,20360637.0,,24.91205884,15.98494931,8.92710953,1.55846968,85757608.0,67.32751005,11370798.635653
42,Bound Printed Matter Flats,Package Services,2019,254367802.0,190486903.0,132857181.0,131686379.0,,0.74886405,0.52230345,0.2265606,1.43377197,428698109.0,1.68534738,57629721.514088
43,Bound Printed Matter Parcels,Package Services,2019,285932632.0,314168075.0,296679144.0,295141840.0,,1.09874859,1.03758407,0.06116451,1.05894897,590903891.0,2.06658431,17488930.67425001
44,Media and Library Mail,Package Services,2019,80121834.0,283892358.0,397041631.0,395717342.0,,3.54325836,4.95547357,-1.41221522,0.71501912,174194979.0,2.17412621,-113149273.05186997
265,Total Package Services (incl International),Summary Other,2019,621696006.0,821420094.0,847769983.0,842906197.0,,1.32125683,1.36364071,-0.04238388,0.96891859,1279554587.0,2.05816762,-26349889.365515
85,US Postal Service Mail,Other,2019,284578500.0,,,,,,,,,101411959.0,0.35635847,
86,Free Mail,Other,2019,34108889.0,,39845587.0,39843224.0,,,1.16818777,,,12356522.0,0.36226692,
136,International Negotiated Service Agreements,Other,2019,2609766.0,244874616.0,37943717.0,37881559.0,,93.83010419,14.53912609,79.2909781,6.45362752,2451277.76,0.93927109,206930898.762811
51,Certified Mail,Special Services,2019,186950339.0,653630479.0,478432624.0,471524007.0,,3.49627865,2.55914285,0.9371358,1.36619128,,,175197854.970962
52,COD,Special Services,2019,367916.0,4206006.0,2514390.0,2514351.0,,11.4319736,6.8341414,4.5978322,1.67277393,,,1691616.031782
54,Insurance,Special Services,2019,14347935.0,77675783.0,41460903.0,41441930.0,,5.4137256,2.8896774,2.5240482,1.87347058,,,36214879.524773
55,Registered Mail,Special Services,2019,1446939.0,24199272.0,16767550.0,16765468.0,,16.72445901,11.58829093,5.13616808,1.4432205,,,7431721.905988
58,Other Domestic Ancillary Services,Special Services,2019,5584055441.0,389692180.0,247261298.0,244340574.0,,0.06978659,0.04427988,0.02550671,1.57603387,,,142430881.593262
142,Other Domestic NSA Ancillary Services,Special Services,2019,1389177.0,3303471.0,3195197.0,3195197.0,,2.37800583,2.30006457,0.07794126,1.03388655,,,108274.198857
109,Total International Ancillary Services,Special Services,2019,29698662.0,59058982.0,58514060.0,58514060.0,,1.9886075,1.97025912,0.01834838,1.00931267,,,544922.257454
73,Money Orders,Special Services,2019,81267504.0,162934910.0,154512040.0,150397631.0,,2.00492081,1.90127705,0.10364376,1.05451271,,,8422869.636895
266,Total Special Services (incl International),Summary Other,2019,5899523913.0,1810535893.0,1322653528.0,1282579780.0,,0.30689525,0.22419666,0.0826986,1.36886634,,,487882365.5041971
131,Priority Mail Express,Competitive,2019,26163102.0,716187383.0,300551017.0,295854364.0,,27.37394759,11.48759107,15.88635653,2.38291452,28225281.0,1.07882013,415636366.197399
141,First Class Package Service,Competitive,2019,1398203591.0,4466212048.0,3013875469.0,2985182099.0,,3.19425016,2.15553406,1.0387161,1.48188341,532379218.0,0.38075944,1452336578.5010972
132,Priority Mail,Competitive,2019,1085276921.0,9463723861.0,7044911107.0,6867434660.0,,8.72010054,6.49134886,2.22875167,1.34334184,2854403675.0,2.63011552,2418812754.080817
255,Total Ground,Competitive,2019,2997115948.0,7270789971.0,3845618739.0,3774057778.0,,2.42592883,1.28310643,1.1428224,1.89066844,7983301376.971757,2.66366117,3425171231.4356866
256,Competitive International Mail,Competitive,2019,165692170.0,,,,,,,,,231649445.746716,1.39807117,
3,Single Piece Letters,First Class,2020,14695763103.0,7957480728.0,4825954607.0,4648911760.0,,0.54148129,0.32839088,0.21309041,1.64889258,432423002.0,0.02942501,3131526121.1059227
4,Single Piece Cards,First Class,2020,486288009.0,177490722.0,178886873.0,176757771.0,,0.36499095,0.36786199,-0.00287104,0.99219534,3125250.0,0.00642675,-1396150.754493
5,Total Single Piece Letters and Cards,First Class,2020,15182051112.0,8134971450.0,5022095830.0,4825669531.0,,0.53582822,0.33079166,0.20503657,1.61983597,435548252.0,0.02868837,3112875619.6704025
8,Presort Letters,First Class,2020,34166801525.0,13452900205.0,4781006235.0,4686781499.0,,0.39374187,0.13993134,0.25381053,2.81382193,1948871618.0,0.05703992,8671893969.728945
9,Presort Cards,First Class,2020,2079692138.0,546209020.0,204636174.0,203790681.0,,0.26263936,0.09839734,0.16424202,2.66917138,16994980.0,0.00817187,341572845.654518
10,Total Presort Letters and Cards,First Class,2020,36246493663.0,13999109225.0,4996051544.0,4890572181.0,,0.38621968,0.13783544,0.24838424,2.80203459,1965866598.0,0.05423605,9003057680.655388
14,Flats,First Class,2020,1204654437.0,1544706341.0,1544558747.0,1541269160.0,,1.2822817,1.28215918,0.00012252,1.00009556,243145650.0,0.2018385,147593.97261405
101,Outbound Single Piece Mail International,First Class,2020,96830542.0,144529893.0,111792502.0,111413833.0,,1.49260646,1.15451695,0.33808952,1.29284067,6055433.9,0.0625364,32737391.23989801
102,Inbound Single Piece Mail International,First Class,2020,219157985.0,223171168.0,254519621.0,253662575.0,,1.01831183,1.16135226,-0.14304043,0.87683286,81902979.49022,0.37371661,-31348453.200694
262,Total First Class (incl International),Summary Other,2020,52949187739.0,24151672642.0,12189497639.0,11622587279.0,,0.45612924,0.23021123,0.22591801,1.98135094,2732518913.39022,0.05160644,11962175002.686722
21,High Density and Saturation Letters,Marketing Mail,2020,6532835209.0,1100342659.0,584878471.0,576175119.0,,0.16843264,0.08952904,0.0789036,1.88131845,250998556.0,0.03842108,515464187.8816939
22,High Density and Saturation Flats and Parcels,Marketing Mail,2020,10426612724.0,1861931729.0,1436979507.0,1412165830.0,,0.17857494,0.13781844,0.0407565,1.29572601,1682977743.0,0.16141174,424952222.3836779
23,Carrier Route,Marketing Mail,2020,5047509099.0,1338237138.0,1394130919.0,1384819700.0,,0.26512823,0.27620176,-0.01107354,0.9599078,1036723171.0,0.20539303,-55893781.06510806
25,Letters,Marketing Mail,2020,38407623065.0,8139146390.0,4759463876.0,4616225915.0,,0.21191487,0.12391977,0.0879951,1.71009731,1876935988.0,0.04886884,3379682513.9009013
26,Flats,Marketing Mail,2020,3199130411.0,1342288931.0,2123754138.0,2116298812.0,,0.41957931,0.66385357,-0.24427426,0.63203593,800491098.0,0.25022146,-781465206.979322
27,Parcels,Marketing Mail,2020,36714880.0,49705223.0,65009411.0,64972850.0,,1.35381684,1.77065568,-0.41683884,0.76458504,14708626.0,0.40061757,-15304187.921328
24,Every Door Direct Mail Retail,Marketing Mail,2020,529699166.0,98719466.0,38394170.0,37961456.0,,0.18636893,0.07248297,0.11388596,2.57120976,67186862.0,0.12683966,60325295.509269
263,Total Marketing Mail (incl International),Summary Other,2020,64180124554.0,13959158452.0,10783180555.0,10208619682.0,,0.21749971,0.16801433,0.04948538,1.29453072,5730022044.000001,0.08928032,3175977897.2479954
31,In County,Periodicals,2020,469362640.0,50372359.0,99764287.0,99732830.0,,0.10732077,0.21255268,-0.10523191,0.50491374,107072830.0,0.22812389,-49391927.765991
32,Outside County,Periodicals,2020,3536716373.0,968523444.0,1698155580.0,1693971028.0,,0.27384821,0.48015034,-0.20630213,0.57033846,1176309103.0,0.33259922,-729632135.733675
264,Total Periodicals (incl International),Summary Other,2020,4006079013.0,1023837593.0,1798436839.0,1793703857.0,,0.25557099,0.44892695,-0.19335596,0.56929305,1283381933.0,0.32035862,-774599246.0638028
45,Alaska Bypass,Package Services,2020,1264377.0,32199210.0,21811057.0,21811057.0,,25.46646293,17.25043791,8.21602502,1.47627921,85149174.0,67.34476663,10388153.070176
42,Bound Printed Matter Flats,Package Services,2020,211203914.0,161042165.0,128282547.0,127231072.0,,0.76249612,0.60738717,0.15510895,1.25537081,372924724.0,1.76570934,32759617.628465
43,Bound Printed Matter Parcels,Package Services,2020,260591474.0,288786660.0,307861818.0,306309102.0,,1.10819689,1.18139636,-0.07319947,0.93803987,499281749.0,1.91595581,-19075158.30797798
44,Media and Library Mail,Package Services,2020,97801436.0,349284192.0,440575356.0,439096795.0,,3.57136057,4.50479435,-0.93343378,0.79279103,202080009.0,2.06622742,-91291164.277745
265,Total Package Services (incl International),Summary Other,2020,570861201.0,832289084.0,899399715.0,894448025.0,,1.4579535,1.57551383,-0.11756033,0.92538286,1159435656.0,2.031029,-67110630.70639205
85,US Postal Service Mail,Other,2020,321763202.0,,,,,,,,,109243316.0,0.33951463,
86,Free Mail,Other,2020,25185948.0,,34753554.0,34752323.0,,,1.37987872,,,9960053.0,0.39546071,
136,International Negotiated Service Agreements,Other,2020,848784.0,139809903.0,23524038.0,23482379.0,,164.71788282,27.71498776,137.00289506,5.94327821,896695.67,1.05644742,116285865.27949798
51,Certified Mail,Special Services,2020,168010627.0,598064370.0,485171950.0,478744714.0,,3.55968179,2.88774561,0.67193619,1.23268538,,,112892420.14695299
52,COD,Special Services,2020,292199.0,3462167.0,2973920.0,2973828.0,,11.84866136,10.17771973,1.67094163,1.16417642,,,488247.473972
54,Insurance,Special Services,2020,16824937.0,92743167.0,32207161.0,32199233.0,,5.51224453,1.91425148,3.59799305,2.87958222,,,60536006.433269
55,Registered Mail,Special Services,2020,1152360.0,20584161.0,14481636.0,14480821.0,,17.86261325,12.56693744,5.29567581,1.42139748,,,6102524.970983
58,Other Domestic Ancillary Services,Special Services,2020,1715373898.0,374475938.0,268229777.0,264998611.0,,0.21830572,0.15636811,0.06193761,1.39610129,,,106246160.95070001
142,Other Domestic NSA Ancillary Services,Special Services,2020,2102768.0,4993490.0,5187363.0,5187363.0,,2.37472227,2.466921,-0.09219872,0.96262599,,,-193872.52698
109,Total International Ancillary Services,Special Services,2020,8932060.0,22563628.0,23668699.0,23668699.0,,2.52613932,2.64985893,-0.12371961,0.95331087,,,-1105070.966361
73,Money Orders,Special Services,2020,77069138.0,153274338.0,156947117.0,152843559.0,,1.98879009,2.03644573,-0.04765564,0.97659862,,,-3672779.06409302
266,Total Special Services (incl International),Summary Other,2020,1989757987.0,1712867484.0,1191637014.0,1151886950.0,,0.86084212,0.5988854,0.26195672,1.43740708,,,521230470.018729
131,Priority Mail Express,Competitive,2020,24106340.0,696690253.0,280323716.0,277428362.0,,28.90070633,11.6286303,17.27207603,2.48530614,28810800.0,1.19515447,416366537.203138
141,First Class Package Service,Competitive,2020,1848139983.0,6227507535.0,3907274458.0,3876017253.0,,3.36960814,2.11416586,1.25544228,1.59382393,696425324.0,0.37682499,2320233077.430481
132,Priority Mail,Competitive,2020,1261551208.0,11528768710.0,8283888057.0,8107461779.0,,9.13856579,6.56643028,2.5721355,1.39170986,3349316297.0,2.65491902,3244880653.2238226
255,Total Ground,Competitive,2020,3584008729.0,9195001856.0,4692607230.0,4572848232.0,,2.56556347,1.30931802,1.25624544,1.95946548,10572517041.0,2.94991386,4502394626.415193
256,Competitive International Mail,Competitive,2020,412299241.0,,,,,,,,,346123416.200255,0.83949564,
3,Single Piece Letters,First Class,2021,13484286832.0,7413046069.0,4959896056.0,4791803432.0,,0.5497544,0.36782784,0.18192657,1.49459706,401182149.0,0.02975183,2453150013.2256575
4,Single Piece Cards,First Class,2021,436372059.0,164183585.0,151502896.0,150577960.0,,0.37624679,0.34718744,0.02905935,1.08369932,2809870.0,0.00643916,12680688.66717899
5,Total Single Piece Letters and Cards,First Class,2021,13920658891.0,7577229654.0,5127360015.0,4942381392.0,,0.54431545,0.36832739,0.17598805,1.47780332,403992019.0,0.02902104,2449869639.147623
8,Presort Letters,First Class,2021,33344344610.0,13475924057.0,4812117559.0,4721019394.0,,0.40414422,0.14431585,0.25982836,2.80041456,1897005311.0,0.05689137,8663806497.706165
9,Presort Cards,First Class,2021,2277582316.0,622470726.0,225728570.0,224876147.0,,0.27330328,0.09910885,0.17419443,2.75760718,18623477.0,0.00817686,396742155.99163496
10,Total Presort Letters and Cards,First Class,2021,35621926926.0,14098394783.0,5049408866.0,4945895540.0,,0.39577856,0.14175002,0.25402854,2.79208817,1915628788.0,0.05377668,9048985917.28033
14,Flats,First Class,2021,1176289720.0,1540435452.0,1560308750.0,1556747169.0,,1.30957147,1.32646637,-0.0168949,0.98726323,233126780.0,0.19818823,-19873297.88619304
101,Outbound Single Piece Mail International,First Class,2021,104602500.0,167125596.0,109434311.0,109434311.0,,1.59772085,1.04619211,0.55152874,1.52717731,6804940.5,0.06505524,57691285.55811998
102,Inbound Single Piece Mail International,First Class,2021,81650470.0,60220733.0,49321591.0,49321591.0,,0.73754301,0.60405765,0.13348536,1.22098116,7882323.48,0.09653739,10899142.216561
262,Total First Class (incl International),Summary Other,2021,50905128507.0,23526084169.0,12146446412.0,11603780003.0,,0.46215548,0.23860948,0.223546,1.93686971,2567434850.98,0.05043568,11379637756.970827
21,High Density and Saturation Letters,Marketing Mail,2021,6531621360.0,1126334899.0,618794174.0,612506153.0,,0.17244339,0.09473822,0.07770517,1.82020928,236972417.0,0.0362808,507540725.47188306
22,High Density and Saturation Flats and Parcels,Marketing Mail,2021,9994302799.0,1786765068.0,1427393009.0,1407749003.0,,0.17877836,0.14282067,0.03595769,1.25176812,1539013074.0,0.15398904,359372059.191597
23,Carrier Route,Marketing Mail,2021,5041577231.0,1362359695.0,1441598926.0,1434620165.0,,0.2702249,0.28594205,-0.01571715,0.94503379,1014260473.0,0.2011792,-79239230.90699601
25,Letters,Marketing Mail,2021,41221741215.0,8970815480.0,5143469097.0,4997077429.0,,0.2176234,0.12477564,0.09284776,1.7441177,1992357732.0,0.04833269,3827346383.219425
26,Flats,Marketing Mail,2021,2869265133.0,1239518315.0,2057825429.0,2052302378.0,,0.43199853,0.71719598,-0.28519746,0.60234376,708564515.0,0.24694982,-818307114.0284269
27,Parcels,Marketing Mail,2021,36216195.0,55409457.0,75783620.0,75765139.0,,1.52996351,2.09253402,-0.5625705,0.73115347,14350118.0,0.39623483,-20374162.99283899
24,Every Door Direct Mail Retail,Marketing Mail,2021,541716126.0,104181475.0,42040922.0,41840734.0,,0.19231747,0.07760692,0.11471055,2.47809684,68711090.0,0.12683966,62140553.339893
263,Total Marketing Mail (incl International),Summary Other,2021,66236440059.0,14644936012.0,11219908821.0,10621861001.0,,0.22110089,0.16939179,0.05170911,1.30526337,5574229418.999999,0.08415654,3425027190.9570847
31,In County,Periodicals,2021,447172286.0,48123061.0,108058916.0,108028703.0,,0.10761638,0.2416494,-0.13403303,0.44534096,98099494.0,0.2193774,-59935854.562493
32,Outside County,Periodicals,2021,3231852541.0,891049629.0,1661410013.0,1657906458.0,,0.27570863,0.51407358,-0.23836495,0.53632133,1061692695.0,0.32850902,-770360384.0460259
264,Total Periodicals (incl International),Summary Other,2021,3679024827.0,942284441.0,1769934284.0,1765935161.0,,0.25612343,0.48108789,-0.22496446,0.53238386,1159792189.0,0.31524446,-827649842.5219132
45,Alaska Bypass,Package Services,2021,1335863.0,34868281.0,26873762.0,26873762.0,,26.10168932,20.11715414,5.98453518,1.29748418,90000152.0,67.37229192,7994519.123751
42,Bound Printed Matter Flats,Package Services,2021,181487185.0,139684364.0,119442372.0,118580300.0,,0.76966516,0.65813116,0.111534,1.16947079,329221349.0,1.81401981,20241992.468981
43,Bound Printed Matter Parcels,Package Services,2021,227241668.0,259335275.0,274817391.0,273594987.0,,1.14123117,1.20936179,-0.06813062,0.94366399,425932656.0,1.87435984,-15482115.50397301
44,Media and Library Mail,Package Services,2021,107259661.0,399642320.0,474100601.0,472565469.0,,3.72593309,4.42012026,-0.69418717,0.84294835,222954366.0,2.07864134,-74458280.572985
265,Total Package Services (incl International),Summary Other,2021,517324377.0,834753854.0,895944963.0,891614518.0,,1.61359853,1.73188236,-0.11828383,0.93170216,1068108523.0,2.06467851,-61191109.17503095
85,US Postal Service Mail,Other,2021,281853862.0,,,,,,,,,97627292.0,0.34637557,
86,Free Mail,Other,2021,19909077.0,,29528215.0,29527299.0,,,1.48315337,,,8737144.0,0.43885229,
51,Certified Mail,Special Services,2021,156411803.0,569045898.0,491731623.0,484249417.0,,3.63812632,3.14382683,0.49429949,1.1572286,,,77314274.97530901
52,COD,Special Services,2021,268247.0,3475727.0,2392261.0,2392116.0,,12.95718871,8.91812834,4.03906037,1.45290449,,,1083465.827532
54,Insurance,Special Services,2021,17396613.0,105255510.0,27462200.0,27449004.0,,6.05034497,1.57859465,4.47175032,3.83274134,,,77793309.78431
55,Registered Mail,Special Services,2021,1187172.0,22285757.0,17205367.0,17203942.0,,18.77213833,14.49273339,4.27940493,1.29527935,,,5080389.713361
58,Other Domestic Ancillary Services,Special Services,2021,151314371.0,383789551.0,271694402.0,268520141.0,,2.53637211,1.79556245,0.74080967,1.41257806,,,112095148.818434
142,Other Domestic NSA Ancillary Services,Special Services,2021,941643.0,2328277.0,2627094.0,2627094.0,,2.47256869,2.78990394,-0.31733525,0.88625585,,,-298816.517844
109,Total International Ancillary Services,Special Services,2021,944562.0,9152768.0,7094758.0,7094758.0,,9.68996027,7.5111622,2.17879807,1.29007469,,,2058009.859429
73,Money Orders,Special Services,2021,71483072.0,147252684.0,166429436.0,161761630.0,,2.05996581,2.32823564,-0.26826983,0.88477548,,,-19176751.71781999
266,Total Special Services (incl International),Summary Other,2021,399947483.0,1685847886.0,1195907779.0,1152873579.0,,4.21517313,2.99016203,1.2250111,1.40968051,,,489940106.57136106
131,Priority Mail Express,Competitive,2021,28722113.0,819970591.0,311662364.0,307881395.0,,28.54840767,10.85095528,17.69745239,2.63095801,33769890.0,1.17574532,508308227.380746
141,First Class Package Service,Competitive,2021,2056423554.0,7388096046.0,4614163026.0,4567186229.0,,3.5926918,2.24378048,1.34891132,1.60117794,786696949.0,0.38255589,2773933019.7016172
132,Priority Mail,Competitive,2021,1394267867.0,13211669429.0,9005539710.0,8792972763.0,,9.47570387,6.45897386,3.01673001,1.46706026,3637212428.0,2.60868985,4206129718.5507584
255,Total Ground,Competitive,2021,3545729239.0,9708549014.0,4791421046.0,4673096348.0,,2.73809655,1.35132175,1.3867748,2.02623583,9144952684.0,2.5791458,4917127967.777836
256,Competitive International Mail,Competitive,2021,230364918.0,,,,,,,,,297848444.417716,1.29294185,
3,Single Piece Letters,First Class,2022,12405736057.0,7140751274.0,4614268069.0,4462650771.0,,0.57560077,0.37194634,0.20365444,1.54753715,369759594.0,0.02980553,2526483204.79272
4,Single Piece Cards,First Class,2022,411879376.0,174525416.0,146740833.0,145026565.0,,0.42372944,0.35627138,0.06745806,1.18934459,2656218.0,0.00644902,27784582.723726
5,Total Single Piece Letters and Cards,First Class,2022,12817615433.0,7315276690.0,4775454947.0,4607677336.0,,0.57072056,0.37256969,0.19815088,1.53184917,372415812.0,0.029055,2539821742.629689
8,Presort Letters,First Class,2022,32170064705.0,14115186424.0,4606861014.0,4516625267.0,,0.43876773,0.14320335,0.29556439,3.06394883,1847977287.0,0.057444,9508325410.024609
9,Presort Cards,First Class,2022,2822236354.0,891602321.0,281846198.0,279882888.0,,0.3159205,0.09986626,0.21605424,3.16343568,23087724.0,0.00818065,609756122.6944001
10,Total Presort Letters and Cards,First Class,2022,34992301059.0,15006788745.0,4901521321.0,4796508155.0,,0.42885973,0.14007428,0.28878545,3.06165938,1871065011.0,0.05347076,10105267423.652992
14,Flats,First Class,2022,1091016219.0,1587410114.0,1461957687.0,1458932380.0,,1.45498306,1.33999629,0.11498677,1.08581126,223657002.0,0.20499879,125452426.97073698
101,Outbound Single Piece Mail International,First Class,2022,111124760.0,186905406.0,109247472.0,109247472.0,,1.68194204,0.98310648,0.69883557,1.71084423,6963718.06,0.06266576,77657934.74610099
102,Inbound Single Piece Mail International,First Class,2022,78060262.0,58025492.0,45362731.0,45362731.0,,0.74334226,0.5811245,0.16221777,1.2791446,7381671.01,0.09456375,12662761.336009
262,Total First Class (incl International),Summary Other,2022,49090117733.0,24195789223.0,11512491199.0,11017728073.0,,0.49288513,0.23451749,0.25836764,2.10169882,2481483214.07,0.05054955,12683298024.63637
